taxon,level,source,description,desc_len
Sychesia pseudodryas,species,ukmoths.org.uk,,0
Sychesia pseudodryas,species,butterfliesandmoths.org,,0
Sychesia pseudodryas,species,nrm.se,,0
Sychesia pseudodryas,species,animaldiversity.org,,0
Sychesia pseudodryas,species,artfakta.se,,0
Sychesia naias,species,wikipedia.org,"Sychesia naias is a moth in the family Erebidae. It was described by Karl Jordan in 1916. It is found in Costa Rica.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",271
Sychesia naias,species,ukmoths.org.uk,,0
Sychesia naias,species,butterfliesandmoths.org,,0
Sychesia naias,species,nrm.se,,0
Sychesia naias,species,animaldiversity.org,,0
Sychesia naias,species,artfakta.se,,0
Sychesia dryas,species,wikipedia.org,"Sychesia dryas is a moth in the family Erebidae. It was described by Pieter Cramer in 1775. It is found on the West Indies, Guatemala, Costa Rica, French Guiana, Brazil, Peru, Ecuador, Bolivia, Suriname, Venezuela and Trinidad.


== Subspecies ==
Sychesia dryas dryas
Sychesia dryas tupus Jordan, 1916


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",456
Sychesia dryas,species,ukmoths.org.uk,,0
Sychesia dryas,species,butterfliesandmoths.org,,0
Sychesia dryas,species,nrm.se,,0
Sychesia dryas,species,animaldiversity.org,,0
Sychesia dryas,species,artfakta.se,,0
Sutonocrea reducta,species,wikipedia.org,"Sutonocrea reducta is a moth in the family Erebidae. It was described by Francis Walker in 1856. It is found in Brazil and Costa Rica.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",289
Sutonocrea reducta,species,ukmoths.org.uk,,0
Sutonocrea reducta,species,butterfliesandmoths.org,,0
Sutonocrea reducta,species,nrm.se,,0
Sutonocrea reducta,species,animaldiversity.org,,0
Sutonocrea reducta,species,artfakta.se,,0
Sutonocrea lobifer,species,wikipedia.org,"Sutonocrea lobifer is a moth in the family Erebidae. It was described by Gottlieb August Wilhelm Herrich-Schäffer in 1855. It is found in French Guiana, Brazil, Ecuador, Bolivia, Panama and Costa Rica.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",356
Sutonocrea lobifer,species,ukmoths.org.uk,,0
Sutonocrea lobifer,species,butterfliesandmoths.org,,0
Sutonocrea lobifer,species,nrm.se,,0
Sutonocrea lobifer,species,animaldiversity.org,,0
Sutonocrea lobifer,species,artfakta.se,,0
Selenarctia schausi,species,wikipedia.org,"Selenarctia schausi is a moth in the family Erebidae. It was described by Walter Rothschild in 1916. It is found in Panama and Costa Rica.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",293
Selenarctia schausi,species,ukmoths.org.uk,,0
Selenarctia schausi,species,butterfliesandmoths.org,,0
Selenarctia schausi,species,nrm.se,,0
Selenarctia schausi,species,animaldiversity.org,,0
Selenarctia schausi,species,artfakta.se,,0
Selenarctia pseudelissa,species,wikipedia.org,"Selenarctia pseudelissa is a moth in the family Erebidae. It was described by Paul Dognin in 1902. It is found in Venezuela.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",279
Selenarctia pseudelissa,species,ukmoths.org.uk,,0
Selenarctia pseudelissa,species,butterfliesandmoths.org,,0
Selenarctia pseudelissa,species,nrm.se,,0
Selenarctia pseudelissa,species,animaldiversity.org,,0
Selenarctia pseudelissa,species,artfakta.se,,0
Selenarctia flavidorsata,species,wikipedia.org,"Selenarctia flavidorsata is a moth in the family Erebidae. It was described by Watson in 1975. It is found in Brazil.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",272
Selenarctia flavidorsata,species,ukmoths.org.uk,,0
Selenarctia flavidorsata,species,butterfliesandmoths.org,,0
Selenarctia flavidorsata,species,nrm.se,,0
Selenarctia flavidorsata,species,animaldiversity.org,,0
Selenarctia flavidorsata,species,artfakta.se,,0
Selenarctia elissoides,species,wikipedia.org,"Selenarctia elissoides is a moth in the family Erebidae. It was described by Walter Rothschild in 1909. It is found in Venezuela.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",284
Selenarctia elissoides,species,ukmoths.org.uk,,0
Selenarctia elissoides,species,butterfliesandmoths.org,,0
Selenarctia elissoides,species,nrm.se,,0
Selenarctia elissoides,species,animaldiversity.org,,0
Selenarctia elissoides,species,artfakta.se,,0
Selenarctia elissa,species,wikipedia.org,"Selenarctia elissa is a moth in the family Erebidae. It was described by William Schaus in 1892. It is found in French Guiana, Suriname, Guyana, Brazil, Venezuela, Colombia, Ecuador, Peru and Bolivia.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",355
Selenarctia elissa,species,ukmoths.org.uk,,0
Selenarctia elissa,species,butterfliesandmoths.org,,0
Selenarctia elissa,species,nrm.se,,0
Selenarctia elissa,species,animaldiversity.org,,0
Selenarctia elissa,species,artfakta.se,,0
Scaptius vinasia,species,wikipedia.org,"Scaptius vinasia is a moth in the family Erebidae. It was described by William Schaus in 1910. It is found in Costa Rica.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",276
Scaptius vinasia,species,ukmoths.org.uk,,0
Scaptius vinasia,species,butterfliesandmoths.org,,0
Scaptius vinasia,species,nrm.se,,0
Scaptius vinasia,species,animaldiversity.org,,0
Scaptius vinasia,species,artfakta.se,,0
Scaptius obscurata,species,wikipedia.org,"Scaptius obscurata is a moth in the family Erebidae. It was described by William Schaus in 1920. It is found in Guatemala.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",277
Scaptius obscurata,species,ukmoths.org.uk,,0
Scaptius obscurata,species,butterfliesandmoths.org,,0
Scaptius obscurata,species,nrm.se,,0
Scaptius obscurata,species,animaldiversity.org,,0
Scaptius obscurata,species,artfakta.se,,0
Scaptius chrysoperina,species,wikipedia.org,"Scaptius chrysoperina is a moth in the family Erebidae. It was described by Max Gaede in 1928. It is found in Panama.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",272
Scaptius chrysoperina,species,ukmoths.org.uk,,0
Scaptius chrysoperina,species,butterfliesandmoths.org,,0
Scaptius chrysoperina,species,nrm.se,,0
Scaptius chrysoperina,species,animaldiversity.org,,0
Scaptius chrysoperina,species,artfakta.se,,0
Scaptius asteroides,species,wikipedia.org,"Scaptius asteroides is a moth in the family Erebidae. It was described by William Schaus in 1905. It is found in French Guiana, Venezuela, Peru and Bolivia.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",311
Scaptius asteroides,species,ukmoths.org.uk,,0
Scaptius asteroides,species,butterfliesandmoths.org,,0
Scaptius asteroides,species,nrm.se,,0
Scaptius asteroides,species,animaldiversity.org,,0
Scaptius asteroides,species,artfakta.se,,0
Robinsonia sanea,species,wikipedia.org,"Robinsonia sanea is a moth in the family Erebidae. It was described by Herbert Druce in 1895. It is found in French Guiana, Peru and Panama.


== References ==",159
Robinsonia sanea,species,ukmoths.org.uk,,0
Robinsonia sanea,species,butterfliesandmoths.org,,0
Robinsonia sanea,species,nrm.se,,0
Robinsonia sanea,species,animaldiversity.org,,0
Robinsonia sanea,species,artfakta.se,,0
Robinsonia polyplagia,species,wikipedia.org,"Robinsonia polyplagia is a moth in the family Erebidae. It was described by William Schaus in 1901. It is found in Venezuela and Costa Rica.


== Subspecies ==
Robinsonia polyplagia polyplagia (Venezuela)
Robinsonia polyplagia transducens Seitz, 1921 (Costa Rica)


== References ==",282
Robinsonia polyplagia,species,ukmoths.org.uk,,0
Robinsonia polyplagia,species,butterfliesandmoths.org,,0
Robinsonia polyplagia,species,nrm.se,,0
Robinsonia polyplagia,species,animaldiversity.org,,0
Robinsonia polyplagia,species,artfakta.se,,0
Robinsonia mera,species,wikipedia.org,"Robinsonia mera is a moth in the family Erebidae. It was described by William Schaus in 1910. It is found in Costa Rica.


== References ==",139
Robinsonia mera,species,ukmoths.org.uk,,0
Robinsonia mera,species,butterfliesandmoths.org,,0
Robinsonia mera,species,nrm.se,,0
Robinsonia mera,species,animaldiversity.org,,0
Robinsonia mera,species,artfakta.se,,0
Robinsonia fogra,species,wikipedia.org,"Robinsonia fogra is a moth in the family Erebidae. It was described by William Schaus in 1895. It is found in French Guiana, Brazil and Venezuela.


== References ==",165
Robinsonia fogra,species,ukmoths.org.uk,,0
Robinsonia fogra,species,butterfliesandmoths.org,,0
Robinsonia fogra,species,nrm.se,,0
Robinsonia fogra,species,animaldiversity.org,,0
Robinsonia fogra,species,artfakta.se,,0
Robinsonia dewitzi,species,wikipedia.org,"Robinsonia dewitzi is a moth in the family Erebidae first described by Juan Gundlach in 1881. It is found in Mexico, Costa Rica, Guatemala, Trinidad, Cuba, the Dominican Republic, the Guyanas, Brazil, Venezuela, Paraguay, Peru and Ecuador.


== References ==",258
Robinsonia dewitzi,species,ukmoths.org.uk,,0
Robinsonia dewitzi,species,butterfliesandmoths.org,"Family: Erebidae
Subfamily: Arctiinae",37
Robinsonia dewitzi,species,nrm.se,,0
Robinsonia dewitzi,species,animaldiversity.org,,0
Robinsonia dewitzi,species,artfakta.se,,0
Pelochyta amyeaderae,species,wikipedia.org,,0
Pelochyta amyeaderae,species,ukmoths.org.uk,,0
Pelochyta amyeaderae,species,butterfliesandmoths.org,,0
Pelochyta amyeaderae,species,nrm.se,,0
Pelochyta amyeaderae,species,animaldiversity.org,,0
Pelochyta amyeaderae,species,artfakta.se,,0
Symphlebia aryllis,species,wikipedia.org,"Symphlebia aryllis is a moth in the subfamily Arctiinae. It was described by William Schaus in 1896. It is found in Venezuela.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",281
Symphlebia aryllis,species,ukmoths.org.uk,,0
Symphlebia aryllis,species,butterfliesandmoths.org,,0
Symphlebia aryllis,species,nrm.se,,0
Symphlebia aryllis,species,animaldiversity.org,,0
Symphlebia aryllis,species,artfakta.se,,0
Pelochyta affinis,species,wikipedia.org,"Pelochyta affinis is a moth of the family Erebidae. It was described by Walter Rothschild in 1909. It is found in Ecuador.


== References ==",141
Pelochyta affinis,species,ukmoths.org.uk,,0
Pelochyta affinis,species,butterfliesandmoths.org,,0
Pelochyta affinis,species,nrm.se,,0
Pelochyta affinis,species,animaldiversity.org,,0
Pelochyta affinis,species,artfakta.se,,0
Pareuchaetes georgegormani,species,wikipedia.org,,0
Pareuchaetes georgegormani,species,ukmoths.org.uk,,0
Pareuchaetes georgegormani,species,butterfliesandmoths.org,,0
Pareuchaetes georgegormani,species,nrm.se,,0
Pareuchaetes georgegormani,species,animaldiversity.org,,0
Pareuchaetes georgegormani,species,artfakta.se,,0
Opharus procroides,species,wikipedia.org,"Opharus procroides is a moth of the family Erebidae. It was described by Francis Walker in 1855. It is found in Panama, Brazil, Bolivia, Peru, Venezuela and Ecuador.


== References ==",184
Opharus procroides,species,ukmoths.org.uk,,0
Opharus procroides,species,butterfliesandmoths.org,,0
Opharus procroides,species,nrm.se,,0
Opharus procroides,species,animaldiversity.org,,0
Opharus procroides,species,artfakta.se,,0
Opharus gemma,species,wikipedia.org,"Opharus gemma is a moth of the family Erebidae. It was described by William Schaus in 1894. It is found in French Guiana, Bolivia, Venezuela and the Brazilian state of Rio Grande do Sul.


== References ==",205
Opharus gemma,species,ukmoths.org.uk,,0
Opharus gemma,species,butterfliesandmoths.org,,0
Opharus gemma,species,nrm.se,,0
Opharus gemma,species,animaldiversity.org,,0
Opharus gemma,species,artfakta.se,,0
Opharus consimilis,species,wikipedia.org,"Opharus consimilis is a moth of the family Erebidae. It was described by George Hampson in 1901. It is found in Mexico, Guatemala and Colombia.


== References ==",162
Opharus consimilis,species,ukmoths.org.uk,,0
Opharus consimilis,species,butterfliesandmoths.org,,0
Opharus consimilis,species,nrm.se,,0
Opharus consimilis,species,animaldiversity.org,,0
Opharus consimilis,species,artfakta.se,,0
Opharus bimaculata,species,wikipedia.org,"Opharus bimaculata is a moth of the family Erebidae. It was described by Hermann Dewitz in 1877. It is found in Puerto Rico, Guatemala, Costa Rica, Honduras, Venezuela and Brazil.


== Subspecies ==
Opharus bimaculata bimaculata (Puerto Rico)
Opharus bimaculata major Rothschild, 1910 (Venezuela)


== References ==",315
Opharus bimaculata,species,ukmoths.org.uk,,0
Opharus bimaculata,species,butterfliesandmoths.org,"Family: Erebidae
Subfamily: Arctiinae
Range: Found in Puerto Rico, Guatemala, Costa Rica, Honduras, Venezuela and Brazil (see https://www.nic.funet.fi/pub/sci/bio/life/insecta/lepidoptera/).",190
Opharus bimaculata,species,nrm.se,,0
Opharus bimaculata,species,animaldiversity.org,,0
Opharus bimaculata,species,artfakta.se,,0
Opharus belus,species,wikipedia.org,"Opharus belus is a moth of the family Erebidae. It was described by Herbert Druce in 1897. It is found in Panama.


== References ==",132
Opharus belus,species,ukmoths.org.uk,,0
Opharus belus,species,butterfliesandmoths.org,,0
Opharus belus,species,nrm.se,,0
Opharus belus,species,animaldiversity.org,,0
Opharus belus,species,artfakta.se,,0
Opharus basalis,species,wikipedia.org,"Opharus basalis is a moth of the family Erebidae. It was described by Francis Walker in 1856. It is found in Venezuela, Brazil and Bolivia.


== References ==",158
Opharus basalis,species,ukmoths.org.uk,,0
Opharus basalis,species,butterfliesandmoths.org,,0
Opharus basalis,species,nrm.se,,0
Opharus basalis,species,animaldiversity.org,,0
Opharus basalis,species,artfakta.se,,0
Ochrodota pronapides,species,wikipedia.org,"Ochrodota pronapides is a moth of the subfamily Arctiinae first described by Herbert Druce in 1894. It is found in Panama, Suriname, Ecuador and Amazonas.


== References ==",173
Ochrodota pronapides,species,ukmoths.org.uk,,0
Ochrodota pronapides,species,butterfliesandmoths.org,,0
Ochrodota pronapides,species,nrm.se,,0
Ochrodota pronapides,species,animaldiversity.org,,0
Ochrodota pronapides,species,artfakta.se,,0
Ochrodota melaniamunozae,species,wikipedia.org,,0
Ochrodota melaniamunozae,species,ukmoths.org.uk,,0
Ochrodota melaniamunozae,species,butterfliesandmoths.org,,0
Ochrodota melaniamunozae,species,nrm.se,,0
Ochrodota melaniamunozae,species,animaldiversity.org,,0
Ochrodota melaniamunozae,species,artfakta.se,,0
Opharus quadripunctata,species,wikipedia.org,"Opharus quadripunctata is a moth of the family Erebidae. It was described by William Schaus in 1910. It is found in Costa Rica.


== References ==",146
Opharus quadripunctata,species,ukmoths.org.uk,,0
Opharus quadripunctata,species,butterfliesandmoths.org,,0
Opharus quadripunctata,species,nrm.se,,0
Opharus quadripunctata,species,animaldiversity.org,,0
Opharus quadripunctata,species,artfakta.se,,0
Ochrodota marina,species,wikipedia.org,"Ochrodota marina is a moth of the subfamily Arctiinae first described by William Schaus in 1910. It is found in Costa Rica.


== References ==",142
Ochrodota marina,species,ukmoths.org.uk,,0
Ochrodota marina,species,butterfliesandmoths.org,,0
Ochrodota marina,species,nrm.se,,0
Ochrodota marina,species,animaldiversity.org,,0
Ochrodota marina,species,artfakta.se,,0
Neonerita pulchra,species,wikipedia.org,"Neonerita pulchra is a moth of the family Erebidae. It was described by Hervé de Toulgoët in 1983. It is found in Panama.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",276
Neonerita pulchra,species,ukmoths.org.uk,,0
Neonerita pulchra,species,butterfliesandmoths.org,,0
Neonerita pulchra,species,nrm.se,,0
Neonerita pulchra,species,animaldiversity.org,,0
Neonerita pulchra,species,artfakta.se,,0
Neonerita dorsipuncta,species,wikipedia.org,"Neonerita dorsipuncta is a moth of the family Erebidae. It was described by George Hampson in 1901. It is found in French Guiana, Brazil, Venezuela, Bolivia and Mexico.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",323
Neonerita dorsipuncta,species,ukmoths.org.uk,,0
Neonerita dorsipuncta,species,butterfliesandmoths.org,,0
Neonerita dorsipuncta,species,nrm.se,,0
Neonerita dorsipuncta,species,animaldiversity.org,,0
Neonerita dorsipuncta,species,artfakta.se,,0
Neidalia dognini,species,wikipedia.org,"Neidalia dognini is a moth of the family Erebidae first described by Walter Rothschild in 1909. It is found in French Guiana, Peru, Costa Rica and Hispaniola.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",313
Neidalia dognini,species,ukmoths.org.uk,,0
Neidalia dognini,species,butterfliesandmoths.org,,0
Neidalia dognini,species,nrm.se,,0
Neidalia dognini,species,animaldiversity.org,,0
Neidalia dognini,species,artfakta.se,,0
Neidalia bifasciata,species,wikipedia.org,"Neidalia bifasciata is a moth of the family Erebidae first described by Pieter Cramer in 1779. It is found in Suriname.


== References ==",138
Neidalia bifasciata,species,ukmoths.org.uk,,0
Neidalia bifasciata,species,butterfliesandmoths.org,,0
Neidalia bifasciata,species,nrm.se,,0
Neidalia bifasciata,species,animaldiversity.org,,0
Neidalia bifasciata,species,artfakta.se,,0
Munona robpuschendorfi,species,wikipedia.org,,0
Munona robpuschendorfi,species,ukmoths.org.uk,,0
Munona robpuschendorfi,species,butterfliesandmoths.org,,0
Munona robpuschendorfi,species,nrm.se,,0
Munona robpuschendorfi,species,animaldiversity.org,,0
Munona robpuschendorfi,species,artfakta.se,,0
Munona iridescens,species,wikipedia.org,"Munona iridescens is a moth of the family Erebidae first described by William Schaus in 1894. It is found in Mexico, French Guiana, Venezuela, Peru, Brazil and Ecuador.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",323
Munona iridescens,species,ukmoths.org.uk,,0
Munona iridescens,species,butterfliesandmoths.org,,0
Munona iridescens,species,nrm.se,,0
Munona iridescens,species,animaldiversity.org,,0
Munona iridescens,species,artfakta.se,,0
Munona carolinepalmerae,species,wikipedia.org,,0
Munona carolinepalmerae,species,ukmoths.org.uk,,0
Munona carolinepalmerae,species,butterfliesandmoths.org,,0
Munona carolinepalmerae,species,nrm.se,,0
Munona carolinepalmerae,species,animaldiversity.org,,0
Munona carolinepalmerae,species,artfakta.se,,0
Melese underwoodi,species,wikipedia.org,"Melese underwoodi is a moth of the family Erebidae. It was described by Walter Rothschild in 1917. It is found in Costa Rica.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",280
Melese underwoodi,species,ukmoths.org.uk,,0
Melese underwoodi,species,butterfliesandmoths.org,,0
Melese underwoodi,species,nrm.se,,0
Melese underwoodi,species,animaldiversity.org,,0
Melese underwoodi,species,artfakta.se,,0
Nezula grisea,species,wikipedia.org,"Nezula is a monotypic moth genus in the family Erebidae. Its only species, Nezula grisea, is found in French Guiana, Venezuela, Suriname, Panama, Upper Amazonas and Ecuador. Both the genus and species were first described by William Schaus in 1896.


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Arctiidae"". Butterflies and Moths of the World. Natural History Museum, London.",403
Nezula grisea,species,ukmoths.org.uk,,0
Nezula grisea,species,butterfliesandmoths.org,,0
Nezula grisea,species,nrm.se,,0
Nezula grisea,species,animaldiversity.org,,0
Nezula grisea,species,artfakta.se,,0
Opharus roseistriga,species,wikipedia.org,"Opharus roseistriga is a moth of the family Erebidae. It was described by William Schaus in 1910. It is found in Costa Rica.


== References ==",143
Opharus roseistriga,species,ukmoths.org.uk,,0
Opharus roseistriga,species,butterfliesandmoths.org,,0
Opharus roseistriga,species,nrm.se,,0
Opharus roseistriga,species,animaldiversity.org,,0
Opharus roseistriga,species,artfakta.se,,0
Opharus rudis,species,wikipedia.org,"Opharus rudis is a moth of the family Erebidae. It was described by William Schaus in 1911. It is found in Costa Rica.


== References ==",137
Opharus rudis,species,ukmoths.org.uk,,0
Opharus rudis,species,butterfliesandmoths.org,,0
Opharus rudis,species,nrm.se,,0
Opharus rudis,species,animaldiversity.org,,0
Opharus rudis,species,artfakta.se,,0
Opharus tricyphoides,species,wikipedia.org,"Opharus tricyphoides is a moth of the family Erebidae first described by Walter Rothschild in 1909. It is found in Brazil, Peru and Costa Rica.


== References ==",162
Opharus tricyphoides,species,ukmoths.org.uk,,0
Opharus tricyphoides,species,butterfliesandmoths.org,,0
Opharus tricyphoides,species,nrm.se,,0
Opharus tricyphoides,species,animaldiversity.org,,0
Opharus tricyphoides,species,artfakta.se,,0
Pareuchaetes abbysmutnyae,species,wikipedia.org,,0
Pareuchaetes abbysmutnyae,species,ukmoths.org.uk,,0
Pareuchaetes abbysmutnyae,species,butterfliesandmoths.org,,0
Pareuchaetes abbysmutnyae,species,nrm.se,,0
Pareuchaetes abbysmutnyae,species,animaldiversity.org,,0
Pareuchaetes abbysmutnyae,species,artfakta.se,,0
Pachydota saduca,species,wikipedia.org,"Pachydota saduca is a moth of the family Erebidae. It was described by Herbert Druce in 1895. It is found in Costa Rica, Colombia and Bolivia.


== References ==",161
Pachydota saduca,species,ukmoths.org.uk,,0
Pachydota saduca,species,butterfliesandmoths.org,,0
Pachydota saduca,species,nrm.se,,0
Pachydota saduca,species,animaldiversity.org,,0
Pachydota saduca,species,artfakta.se,,0
Pachydota rosenbergi,species,wikipedia.org,"Pachydota rosenbergi is a moth of the family Erebidae. It was described by Walter Rothschild in 1909. It is found in Ecuador and Costa Rica.


== References ==",159
Pachydota rosenbergi,species,ukmoths.org.uk,,0
Pachydota rosenbergi,species,butterfliesandmoths.org,,0
Pachydota rosenbergi,species,nrm.se,,0
Pachydota rosenbergi,species,animaldiversity.org,,0
Pachydota rosenbergi,species,artfakta.se,,0
Pachydota punctata,species,wikipedia.org,"Pachydota punctata is a moth of the family Erebidae. It was described by Walter Rothschild in 1909. It is found in French Guiana, Brazil, Bolivia, Suriname, Venezuela and Ecuador.


== References ==",198
Pachydota punctata,species,ukmoths.org.uk,,0
Pachydota punctata,species,butterfliesandmoths.org,,0
Pachydota punctata,species,nrm.se,,0
Pachydota punctata,species,animaldiversity.org,,0
Pachydota punctata,species,artfakta.se,,0
Pachydota iodea,species,wikipedia.org,"Pachydota iodea is a moth of the family Erebidae. It was described by Gottlieb August Wilhelm Herrich-Schäffer in 1855. It is found on Jamaica and in Mexico and Guyana.


== References ==",187
Pachydota iodea,species,ukmoths.org.uk,,0
Pachydota iodea,species,butterfliesandmoths.org,,0
Pachydota iodea,species,nrm.se,,0
Pachydota iodea,species,animaldiversity.org,,0
Pachydota iodea,species,artfakta.se,,0
Pachydota drucei,species,wikipedia.org,"Pachydota drucei is a moth of the family Erebidae. It was described by Walter Rothschild in 1909. It is found in Mexico and Colombia.


== References ==",152
Pachydota drucei,species,ukmoths.org.uk,,0
Pachydota drucei,species,butterfliesandmoths.org,,0
Pachydota drucei,species,nrm.se,,0
Pachydota drucei,species,animaldiversity.org,,0
Pachydota drucei,species,artfakta.se,,0
Pachydota albiceps,species,wikipedia.org,"Pachydota albiceps is a moth of the family Erebidae. It was described by Francis Walker in 1856. It is found in Costa Rica, Panama, Venezuela, Suriname, Brazil, Guyana, French Guiana, Guadeloupe, St. Kitts, St. Lucia and Martinique.


== References ==",251
Pachydota albiceps,species,ukmoths.org.uk,,0
Pachydota albiceps,species,butterfliesandmoths.org,,0
Pachydota albiceps,species,nrm.se,,0
Pachydota albiceps,species,animaldiversity.org,,0
Pachydota albiceps,species,artfakta.se,,0
Ormetica underwoodi,species,wikipedia.org,"Ormetica underwoodi is a moth of the family Erebidae. It was described by Walter Rothschild in 1909. It is found in Costa Rica.


== References ==",146
Ormetica underwoodi,species,ukmoths.org.uk,,0
Ormetica underwoodi,species,butterfliesandmoths.org,,0
Ormetica underwoodi,species,nrm.se,,0
Ormetica underwoodi,species,animaldiversity.org,,0
Ormetica underwoodi,species,artfakta.se,,0
Ormetica temperata,species,wikipedia.org,"Ormetica temperata is a moth of the family Erebidae. It was described by William Schaus in 1921. It is found in Mexico.


== References ==",138
Ormetica temperata,species,ukmoths.org.uk,,0
Ormetica temperata,species,butterfliesandmoths.org,,0
Ormetica temperata,species,nrm.se,,0
Ormetica temperata,species,animaldiversity.org,,0
Ormetica temperata,species,artfakta.se,,0
Ormetica taniala,species,wikipedia.org,"Ormetica taniala is a moth of the family Erebidae. It was described by William Schaus in 1910. It is found in Costa Rica.


== References ==",140
Ormetica taniala,species,ukmoths.org.uk,,0
Ormetica taniala,species,butterfliesandmoths.org,,0
Ormetica taniala,species,nrm.se,,0
Ormetica taniala,species,animaldiversity.org,,0
Ormetica taniala,species,artfakta.se,,0
Ormetica sicilia,species,wikipedia.org,"Ormetica sicilia is a moth of the family Erebidae. It was described by Herbert Druce in 1884. It is found in Mexico and Panama.


== References ==",146
Ormetica sicilia,species,ukmoths.org.uk,,0
Ormetica sicilia,species,butterfliesandmoths.org,,0
Ormetica sicilia,species,nrm.se,,0
Ormetica sicilia,species,animaldiversity.org,,0
Ormetica sicilia,species,artfakta.se,,0
Ormetica rothschildi,species,wikipedia.org,"Ormetica rothschildi is a moth of the family Erebidae. It was described by Watson in 1975. It is found in Brazil.


== References ==",132
Ormetica rothschildi,species,ukmoths.org.uk,,0
Ormetica rothschildi,species,butterfliesandmoths.org,,0
Ormetica rothschildi,species,nrm.se,,0
Ormetica rothschildi,species,animaldiversity.org,,0
Ormetica rothschildi,species,artfakta.se,,0
Ormetica pauperis,species,wikipedia.org,"Ormetica pauperis is a moth of the family Erebidae. It was described by William Schaus in 1910. It is found in Costa Rica.


== References ==",141
Ormetica pauperis,species,ukmoths.org.uk,,0
Ormetica pauperis,species,butterfliesandmoths.org,,0
Ormetica pauperis,species,nrm.se,,0
Ormetica pauperis,species,animaldiversity.org,,0
Ormetica pauperis,species,artfakta.se,,0
Ormetica maura,species,wikipedia.org,"Ormetica maura is a moth of the family Erebidae. It was described by William Schaus in 1910. It is found in Costa Rica.


== References ==",138
Ormetica maura,species,ukmoths.org.uk,,0
Ormetica maura,species,butterfliesandmoths.org,,0
Ormetica maura,species,nrm.se,,0
Ormetica maura,species,animaldiversity.org,,0
Ormetica maura,species,artfakta.se,,0
Ormetica guapisa,species,wikipedia.org,"Ormetica guapisa is a moth of the family Erebidae. It was described by William Schaus in 1910. It is found in Costa Rica.


== References ==",140
Ormetica guapisa,species,ukmoths.org.uk,,0
Ormetica guapisa,species,butterfliesandmoths.org,,0
Ormetica guapisa,species,nrm.se,,0
Ormetica guapisa,species,animaldiversity.org,,0
Ormetica guapisa,species,artfakta.se,,0
Ormetica ataenia,species,wikipedia.org,"Ormetica ataenia is a moth of the family Erebidae. It was described by William Schaus in 1910. It is found in Costa Rica.


== References ==",140
Ormetica ataenia,species,ukmoths.org.uk,,0
Ormetica ataenia,species,butterfliesandmoths.org,,0
Ormetica ataenia,species,nrm.se,,0
Ormetica ataenia,species,animaldiversity.org,,0
Ormetica ataenia,species,artfakta.se,,0
Ordishia rutila,species,wikipedia.org,,0
Ordishia rutila,species,ukmoths.org.uk,,0
Ordishia rutila,species,butterfliesandmoths.org,,0
Ordishia rutila,species,nrm.se,,0
Ordishia rutila,species,animaldiversity.org,,0
Ordishia rutila,species,artfakta.se,,0
